timestamp,visitorid,event,itemid,transactionid
1433192626377,1057088,view,444269,
1433194412878,610183,view,126305,
1433194157166,339183,view,217750,
1433193316097,883016,view,45089,
1433191704611,479477,view,436032,
1433194598737,286616,view,81345,
1433194855565,376993,view,226167,
1433193714116,927479,view,237017,
1433191979326,809219,view,421034,
1433192667611,878877,view,78842,
1433192412186,1141573,view,153009,
1433194934856,735669,view,9018,
1433191489568,1184226,view,336571,
1433193855213,939182,view,48743,
1433194500207,606967,view,328940,
1433191914300,1360907,view,151505,
1433192382146,911556,view,161134,
1433191977181,1161163,view,246997,
1433193994125,486646,view,301324,
1433192293634,849940,view,435764,
1433191869672,598273,view,267670,
1433192374791,1202940,view,94031,
1433192021917,845251,view,385961,
1433194674163,971550,view,337947,
1433194547639,1015518,view,257040,
1433192486248,350177,view,60658,
1433194603909,1196493,view,30423,
1433193748663,552148,view,81345,
1433192621767,756420,view,433330,
1433191974923,588923,view,218505,
1433194341326,889640,view,406649,
1433194823777,296752,view,197305,
1433194606202,286616,view,62275,
1433194764900,1166669,view,414160,
1433191698121,121688,addtocart,80582,
1433191828857,878815,view,355994,
1433192319387,733007,view,272907,
1433194779013,1373360,view,258863,
1433191937047,1282975,addtocart,389814,
1433194927865,506416,view,159619,
1433192784426,746878,view,84085,
1433194012214,820159,view,456056,
1433193301296,98452,view,265416,
1433192532571,576789,view,415610,
1433192564652,1318763,view,379744,
1433193265447,516010,view,30024,
1433192355079,585721,view,265806,
1433192408743,458689,view,301235,
1433191784368,178376,view,65927,
1433191743743,752980,view,255826,
1433192532728,593798,view,34709,
1433191492248,817125,view,158912,
1433193182102,1022893,view,130511,
1433193761968,983709,view,344723,
1433192694943,353896,view,362964,
1433193039981,628577,view,460932,
1433194686911,1015518,view,24291,
1433192798071,967125,view,65761,
1433194997855,303136,view,293139,
1433194207739,670891,view,275357,
1433194207748,356664,view,122890,
1433193880872,552148,addtocart,81345,
1433193292951,812748,view,431148,
1433194508392,85734,view,195234,
1433193423090,33081,view,300766,
1433193529320,1243577,view,111830,
1433192475115,1233151,view,182217,
1433194384646,784651,view,330633,
1433193530657,1217696,view,33783,
1433194558119,404403,addtocart,259078,
1433194032072,625012,view,249829,
1433191472624,1238976,view,344234,
1433194219730,1347346,view,151094,
1433191657235,1317936,view,85815,
1433194776281,481815,view,186476,
1433192556308,742174,view,460133,
1433194559283,1220325,view,142024,
1433192427372,1123106,view,213162,
1433192446768,1192112,view,364961,
1433191482494,528749,view,339917,
1433192654710,247755,view,334432,
1433194879158,171460,view,132845,
1433194788132,821314,view,297652,
1433193067343,1051479,view,170052,
1433192554712,544823,view,238650,
1433194385306,431377,view,204199,
1433193365499,1071758,view,280375,
1433192253721,1267461,view,447964,
1433194040323,825315,view,286872,
1433192492052,886864,view,408203,
1433193894022,486646,view,195713,
1433193894959,2160,view,280029,
1433192071842,377696,view,53891,
1433194044345,202129,view,42875,
1433192305502,88256,view,17635,
1433193776869,603376,view,456599,
1433193898078,261522,view,166252,
1433191892003,1273449,view,277613,
1433194827687,659497,addtocart,120050,
1433193701586,123012,view,127608,
1433191827012,1321644,view,278445,
1433191517442,911556,view,161134,
1433194563492,800587,view,159845,
1433191944918,361942,view,407518,
1433192607246,1197290,view,389306,
1433193221879,757265,view,233098,
1433193065199,553277,view,180480,
1433192780519,1046168,view,86238,
1433194052408,452713,view,432152,
1433192341241,463614,view,273878,
1433193259037,668257,view,237901,
1433193356227,516010,view,30024,
1433191680110,404322,view,103221,
1433194565979,614322,view,167539,
1433194386374,1143868,view,406375,
1433192268751,1014421,view,220137,
1433193378819,398719,view,307797,
1433192920622,500008,view,310206,
1433192024008,834997,view,315747,
1433192823762,472008,view,105152,
1433191732308,1045384,view,65273,
1433192868355,886946,view,108486,
1433191774361,561774,view,149163,
1433192686563,1277740,view,32581,
1433194253437,761851,view,452260,
1433193088187,560496,view,340184,
1433191677590,865912,view,10925,
1433193063256,1122136,view,231063,
1433193911068,416876,view,350766,
1433191474829,1059878,view,231238,
1433193495200,414054,view,418252,
1433194630190,1293943,view,371928,
1433191573296,581880,view,175885,
1433194795141,533832,view,226598,
1433193703872,916193,view,389172,
1433192729489,814540,view,365447,
1433191729423,765834,view,179601,
1433192376158,286616,view,308648,
1433192239312,1267461,view,49521,
1433193596879,119444,view,361347,
1433191943403,217773,transaction,308648,1482.0
1433193152715,816818,view,179972,
1433192539957,1285468,view,99534,
1433193918659,939182,view,279052,
1433194268371,1188336,view,216095,
1433192171970,1321240,view,416170,
1433193046404,1304197,view,104903,
1433192739078,1125548,view,238777,
1433194758775,610183,view,401415,
1433192471332,628366,view,359491,
1433192538446,358075,view,6235,
1433192257163,1350357,view,461366,
1433194758695,1025493,view,365986,
1433193499698,121688,transaction,380775,11117.0
1433194364857,7173,view,324803,
1433194636250,1015624,view,215868,
1433193652554,937373,view,388205,
1433192289610,945697,view,96924,
1433193143841,307355,view,255290,
1433194523523,939182,view,140861,
1433193801132,927479,addtocart,237017,
1433191907545,1192810,view,64150,
1433191666250,1018955,view,50065,
1433193926749,1295087,view,343476,
1433191951171,638482,view,104651,
1433192348079,318195,view,359777,
1433192054417,237659,view,460133,
1433193802424,828981,view,418533,
1433193426353,920037,view,13576,
1433193216467,812748,view,431148,
1433193464775,825321,view,92271,
1433192947300,303486,view,178305,
1433193545736,1347261,view,45891,
1433194638962,203063,view,277986,
1433194087972,35384,view,307428,
1433193413100,1265376,view,285399,
1433194818711,1125746,view,62374,
1433194526102,1171831,view,174628,
1433194090171,286616,view,237753,
1433192056983,352896,view,58840,
1433191533692,1333541,view,21662,
1433194720676,687092,view,267872,
1433194454257,210896,view,89379,
1433194902368,171460,view,189704,
1433192083437,1156090,view,322377,
1433193934858,1081880,view,321293,
1433194454568,770798,view,31112,
1433192194396,901585,view,389736,
1433194951394,990303,view,65000,
1433193652955,1145900,view,430562,
1433192419571,1283228,view,213021,
1433193809456,540049,view,376612,
1433193083480,471900,view,323057,
1433192089310,928349,view,227092,
1433191801670,457237,view,431396,
1433192365251,1372325,view,238548,
1433192418938,286616,view,133070,
1433191824820,605852,view,242976,
1433193550115,314873,view,176162,
1433194102355,286616,view,146613,
1433194580456,1185234,view,174719,
1433192973158,560496,view,426563,
1433191853163,921210,view,111216,
1433222388853,497111,view,159041,
1433224470751,783633,view,458565,
1433221784598,761633,view,450455,
1433221240828,447525,view,335975,
1433221102673,391021,view,430664,
1433223636069,968815,view,181673,
1433222406407,1389354,view,149772,
1433224723116,672074,view,295039,
1433224544896,878185,view,424501,
1433222853966,729155,view,117653,
1433221854713,1022690,view,156540,
1433220865962,824915,view,371727,
1433224406964,759369,view,278222,
1433221849690,1000709,view,286057,
1433224407143,521566,view,140765,
1433223506341,1193904,view,255275,
1433222076228,398762,view,21886,
1433223764893,1174860,view,370653,
1433224557900,1187406,view,308867,
1433221447292,1208306,view,59508,
1433223391313,520461,view,381944,
1433223360921,119927,view,296968,
1433222261944,167845,view,141328,
1433223642189,791544,view,248626,
1433222861029,154000,view,68892,
1433223862446,354963,view,274898,
1433222412236,592447,view,21455,
1433223731670,261301,view,110151,
1433222306391,1145830,view,216305,
1433221916264,729484,view,295506,
1433224602685,528212,view,339580,
1433222058468,348768,view,145463,
1433221699595,1334190,view,261918,
1433223866951,1182746,view,366072,
1433224518988,1097169,view,257993,
1433220834564,1285640,view,86844,
1433220895231,467972,view,181202,
1433224130046,816192,view,64396,
1433221264319,1150571,view,189559,
1433223790251,688809,view,311303,
1433221112663,889629,view,122350,
1433222696005,1083914,view,143464,
1433224782991,512667,view,133415,
1433222678443,360490,view,325772,
1433223252857,325025,view,362457,
1433221080299,513679,view,61254,
1433223112827,178867,view,13520,
1433220947997,833280,view,384282,
1433221912301,671380,view,381704,
1433222173282,1309442,view,244986,
1433221339949,1224616,view,46443,
1433221109510,122629,view,256368,
1433223183902,768568,view,409956,
1433224721877,1124351,view,258508,
1433222732574,930371,view,225727,
1433223533756,1241483,view,16813,
1433222008493,1046272,view,220622,
1433221306984,1167924,view,37734,
1433221839104,863462,view,382499,
1433221863704,451566,view,143185,
1433223308499,418511,view,91875,
1433222208047,529601,addtocart,161166,
1433224740810,1301969,view,227161,
1433224109302,29949,view,329279,
1433223997491,568428,view,335975,
1433222237737,567360,view,361834,
1433223111127,723396,view,150556,
1433222254771,221266,view,307271,
1433221772255,309805,view,292444,
1433224022779,921023,view,354233,
1433221509497,1153198,view,388242,
1433222737152,164060,view,86191,
1433222922750,199314,view,183087,
1433221934828,511841,view,263537,
1433224035965,1402707,view,258012,
1433223766808,102742,view,440248,
1433221221326,1227498,view,273555,
1433221741142,385317,view,381636,
1433224454940,1206049,view,238132,
1433223928989,921023,view,354233,
1433221001218,233051,view,107414,
1433222720510,272809,view,33907,
1433221335678,781127,view,103916,
1433222628073,1247841,view,96778,
1433222856548,106746,view,215505,
1433224151283,1402707,addtocart,258012,
1433223411580,132736,view,67627,
1433222693176,1332544,view,155427,
1433223989020,396901,view,143416,
1433223522993,800456,view,345287,
1433221034111,1325358,view,271801,
1433223658988,385854,view,435146,
1433222801098,428642,view,95912,
1433223978063,135311,view,199379,
1433221174904,348512,view,11098,
1433222654735,164060,view,27494,
1433222272880,1076270,view,262799,
1433224678391,1221846,view,441173,
1433224777246,996231,view,444812,
1433221759085,385317,view,21561,
1433223892665,57036,view,334662,
1433224004788,29949,view,329279,
1433223027980,1065292,view,227092,
1433223479790,506547,view,364700,
1433223299020,1241483,view,16813,
1433222588725,320551,view,5877,
1433223895945,941092,view,222888,
1433222857120,738750,view,414326,
1433224663282,934165,view,441535,
1433221818231,218082,view,439319,
1433221963590,475362,view,240453,
1433221833302,1159134,view,337671,
1433223978633,277883,view,397662,
1433223201567,1262470,view,390621,
1433224792949,823186,view,78911,
1433222538725,122629,view,294807,
1433224632331,453474,view,250696,
1433223315921,648448,view,155631,
1433224776968,357494,view,29100,
1433220952910,230574,view,277082,
1433222027775,1043433,transaction,181045,9766.0
1433223746590,261301,view,243355,
1433223145357,739099,view,85865,
1433222333499,1284978,view,30810,
1433223374694,1057729,view,272455,
1433224653285,1065344,view,368094,
1433221931054,1340165,view,48072,
1433222938553,1005322,view,444920,
1433222932669,164009,view,212216,
1433223351370,954684,view,364230,
1433223470217,410266,view,313352,
1433222066489,316771,view,345867,
1433222882023,957281,view,433504,
1433224637266,1398644,view,328504,
1433224266586,653756,view,155094,
1433222629284,48637,view,445380,
1433221826761,50518,view,363538,
1433221913004,729484,view,295506,
1433221003460,105775,view,312728,
1433224044134,500821,view,418181,
1433221981888,169835,view,408307,
1433221524512,1153198,view,357579,
1433223941709,1118573,view,204366,
1433221437527,682933,view,293038,
1433224261412,315125,view,43384,
1433224794941,445765,view,425258,
1433224322421,839524,view,57371,
1433222778779,41623,view,251362,
1433221135859,1153198,view,388242,
1433222684981,1076912,view,249160,
1433224611543,949379,view,299044,
1433222522527,122629,view,256368,
1433224149446,1398644,view,44866,
1433221066662,62039,view,406988,
1433221348043,6274,view,216293,
1433221365373,1072271,view,130281,
1433223038564,447042,view,341482,
1433224189169,384763,view,178862,
1433224792192,373256,view,40317,
1433224023441,538433,view,379254,
1433223913317,5948,view,6774,
1433223016851,771571,view,354233,
1433222557901,142773,view,323194,
1433223776944,261301,view,233695,
1433221362468,764680,view,230164,
1433223757654,1324264,view,387562,
1433223176542,325025,view,362457,
1433222342841,61488,view,16813,
1433224598636,682983,view,456818,
1433224095569,16485,view,69699,
1433222239010,588669,view,301721,
1433222016987,97921,view,9975,
1433221617458,664876,view,309778,
1433223708637,791544,view,248626,
1433221215489,1004326,view,432925,
1433224283810,484346,view,276704,
1433220958731,996051,view,428085,
1433221781226,712443,view,346655,
1433223931384,5948,view,5613,
1433222252087,295939,view,196670,
1433221874007,475362,view,240453,
1433223930861,97993,view,234890,
1433223206778,1100847,view,57593,
1433222823282,3877,view,185553,
1433223930712,525953,view,268500,
1433222562586,767125,view,370653,
1433222944933,985068,view,337327,
1433222226073,1138470,view,284654,
1433224594169,1144231,view,374092,
1433223417395,1010949,view,20395,
1433222693086,373563,view,263577,
1433224285091,384763,view,289653,
1433221072113,752674,view,178022,
1433174247387,542026,view,261644,
1433176762800,438138,view,439478,
1433174370294,425170,view,398012,
1433174865791,273406,view,120098,
1433176714376,809753,view,153280,
1433176706236,1129847,view,319344,
1433175404116,1153202,view,173252,
1433173688892,1034905,view,104982,
1433175831130,810409,view,179740,
1433175885792,820159,view,109663,
1433172728503,829670,view,303833,
1433174936118,906916,view,231243,
1433174891994,290730,view,138691,
1433176291907,278182,view,374391,
1433175376689,475643,view,13358,
1433175831779,615793,view,460188,
1433172785166,804779,view,134647,
1433172568088,1162858,addtocart,387373,
1433176231069,138131,view,7943,
1433174111801,442414,view,380944,
1433173781726,664640,view,113833,
1433175157030,521815,view,85062,
1433173072250,1343531,view,39616,
1433174423538,261301,view,233695,
1433176253107,1242777,transaction,430292,17312.0
1433176638492,939887,view,273118,
1433176085548,1138841,view,194354,
1433176167157,24559,view,384424,
1433174802315,373359,view,213888,
1433176702224,880681,view,60479,
1433172351477,1098018,view,456889,
1433174081078,404876,view,2369,
1433176400272,809753,view,153280,
1433176174088,71037,view,408173,
1433175387940,440916,view,410785,
1433174852146,280072,view,287561,
1433173392819,777060,view,362585,
1433174422921,777696,view,158829,
1433175317033,1374973,view,263993,
1433175027403,615873,view,196137,
1433174229915,161206,view,165397,
1433173929914,309647,addtocart,19883,
1433174992641,325643,view,328007,
1433172951383,153977,view,232824,
1433174360678,161206,view,339411,
1433173277515,837123,view,281276,
1433175986075,1175223,view,239590,
1433176082616,1383221,view,23538,
1433176614309,820159,view,309275,
1433175239016,615793,view,268335,
1433172791031,1215130,view,235224,
1433176349976,412614,view,29196,
1433173985656,1371368,view,53957,
1433172828323,786822,view,285978,
1433174397763,924523,view,156173,
1433176762721,1105601,view,60479,
1433175188835,619525,view,346268,
1433174657917,425170,view,228325,
1433174860112,280072,view,398404,
1433176697521,515956,view,308354,
1433176050631,294658,view,283550,
1433176385154,152525,view,376621,
1433176072547,518659,view,143185,
1433173399303,274435,view,357371,
1433175640814,355668,view,158594,
1433176181943,1073095,view,42641,
1433175290373,1253271,view,109312,
1433174127120,303877,view,237422,
1433172172288,1028013,view,315545,
1433173269306,1130627,view,384925,
1433175880417,138131,view,430292,
1433176228332,16497,view,288750,
1433176740903,583501,view,262105,
1433175396687,1327144,view,352897,
1433175097521,1167197,view,412320,
1433173958666,1221409,view,56763,
1433173774443,739006,view,433762,
1433175418533,1094399,view,333507,
1433174916348,425170,view,398012,
1433173774111,500807,view,224237,
1433175635717,1073385,view,241182,
1433173064082,1179745,view,317435,
1433175706894,1332819,view,335975,
1433176576667,615910,view,422333,
1433172159416,1184148,view,245485,
1433174261997,556652,view,124369,
1433174262144,834101,view,429963,
1433175305637,100940,view,321631,
1433173704715,963876,view,193115,
1433176173570,773236,view,110065,
1433173177055,629440,view,286981,
1433175663128,1052536,addtocart,192792,
1433174567349,830918,view,135011,
1433173051683,183199,view,372581,
1433172495572,506685,view,44882,
1433176534917,1111749,view,331084,
1433175257025,941682,view,234136,
1433174062265,24392,view,245433,
1433172910609,287497,view,294948,
1433174230386,107140,view,79876,
1433172664891,1046011,view,431108,
1433176143479,322407,view,337348,
1433172257646,1320174,view,4606,
1433174168933,718286,view,357474,
1433175418771,273406,view,375160,
1433175231386,189384,view,369447,
1433173738461,234164,view,2661,
1433176474048,350566,view,379520,
1433175799857,398719,view,392651,
1433175073257,562136,view,146306,
1433173441311,1188145,view,17794,
1433176203715,398719,view,307797,
1433173299857,1387232,view,357229,
1433175181007,1233468,view,10528,
1433173708590,769892,view,109656,
1433174506607,1162477,view,400567,
1433173821553,347978,view,44118,
1433175335643,357533,view,336861,
1433176103142,1321337,view,127237,
1433176646895,485547,view,205347,
1433175269823,519451,view,297903,
1433173709903,695631,view,206010,
1433173769523,40946,view,359772,
1433175814631,515235,view,405989,
1433173459231,560633,view,319019,
1433172585697,547480,view,19972,
1433175979067,875594,view,193665,
1433175807363,615793,view,460188,
1433176558848,1080654,view,364311,
1433172384632,36694,addtocart,118208,
1433173152863,336231,view,118199,
1433173522137,1349562,view,74851,
1433173925102,145572,view,175555,
1433174339909,780073,view,157437,
1433174339862,309197,view,122219,
1433173256545,1350829,view,330353,
1433176736123,1191975,view,9638,
1433172748973,1235292,view,36013,
1433175719216,355496,view,137232,
1433172387484,1371643,view,203002,
1433176311817,757743,view,64023,
1433173990366,92468,view,30024,
1433172483132,610183,view,188148,
1433173186296,557378,view,267641,
1433173634023,682423,view,192254,
1433176360315,215952,view,104992,
1433176512247,745292,view,82278,
1433172797698,785611,view,64751,
1433174838645,172329,view,18423,
1433175475797,643673,view,265775,
1433176359638,938537,view,338307,
1433173097782,485809,view,101620,
1433175612674,273406,addtocart,256146,
1433175663535,969254,view,401849,
1433175266342,752647,view,360516,
1433174332569,834101,view,429963,
1433173048805,183199,view,456835,
1433174648803,1381613,addtocart,189444,
1433175153102,904432,view,92977,
1433175005486,1052536,view,8501,
1433172477633,63121,view,248032,
1433172262371,63121,view,248032,
1433172546188,448987,view,28062,
1433175857959,1347244,view,82734,
1433172212360,561952,view,8136,
1433174405275,730437,view,380332,
1433173943991,453593,view,446919,
1433175189593,1052536,view,192792,
1433174535974,1172936,view,298009,
1433173916325,1138954,view,238828,
1433172725595,1215130,view,235224,
1433175677985,145959,view,428257,
1433172955291,1237590,view,234255,
1433172400683,1145308,view,89646,
1433174911592,589562,view,246061,
1433176107470,885746,view,94406,
1433174518180,189384,transaction,299044,7244.0
1433173760255,321470,view,222422,
1433174911310,619122,view,321488,
1433173740191,77262,view,134053,
1433176429968,1306136,view,435705,
1433174668812,492165,view,191101,
1433174911154,492165,view,63007,
1433174748808,1052536,view,358845,
1433172593834,73449,view,241557,
1433172593888,162547,view,189381,
1433173910024,425170,view,37402,
1433175130881,1236719,view,65307,
1433175749762,999714,view,170854,
1433174325120,1068534,view,362665,
1433174097017,1232049,view,250999,
1433173066215,1235292,addtocart,133247,
1433175850396,341612,view,26515,
1433174548174,808813,view,1891,
1433174047095,557378,view,74642,
1433174878262,627990,view,174498,
1433173573180,1202750,view,433048,
1433173240371,335248,view,25298,
1433172891567,825321,view,331980,
1433173740795,321470,view,394679,
1433175359724,1246715,view,260419,
1433173094892,653625,view,328535,
1433174192455,425170,view,289962,
1433173135006,532946,view,109288,
1433176552138,85734,view,301717,
1433174774791,1084364,view,404265,
1433173198907,500807,view,131834,
1433172730772,245838,view,37955,
1433172767536,785611,view,64751,
1433176573293,409324,view,355994,
1433176666231,285979,view,261589,
1433176189007,350566,view,464286,
1433174434402,137322,view,159822,
1433173472227,560633,view,393134,
1433175911734,308667,view,406585,
1433174797378,1282033,view,3494,
1433174942671,1237087,view,269842,
1433173583510,1348711,view,8853,
1433175852926,1253952,view,411482,
1433176259359,1387240,view,277059,
1433175670744,1215251,view,278609,
1433175978308,163001,view,68607,
1433176295576,1239088,view,6,
1433175432031,430643,view,307220,
1433174409714,425170,view,398012,
1433175196495,492165,view,63007,
1433175146909,582937,view,243171,
1433172981479,910665,view,62394,
1433172457782,972459,view,331514,
1433175912799,485745,view,182642,
1433176120306,740400,view,218514,
1433175784715,764788,view,103961,
1433176673372,1080654,view,179033,
1433174074861,1058834,view,272187,
1433175865708,216801,view,289984,
1433175437894,216719,view,273216,
1433176236034,77390,view,458348,
1433174951946,231993,view,158424,
1433172162048,362614,view,323179,
1433173749314,1088275,view,288418,
1433174220969,57789,view,305536,
1433174761838,1133297,view,184334,
1433172531906,61214,view,395457,
1433175558671,1220658,view,63092,
1433172803715,493719,view,287717,
1433174825362,750646,view,75461,
1433174904919,492757,view,6888,
1433173308204,829289,view,448044,
1433172240079,647545,view,184199,
1433175104449,1052536,view,4377,
1433172532232,900943,view,160939,
1433172238867,243025,view,209673,
1433173806687,805781,view,260957,
1433176217655,398719,view,307797,
1433175453653,8736,view,24358,
1433174492738,1350207,view,378027,
1433172327072,1094964,view,391718,
1433172304921,1098018,view,432503,
1433175929372,225655,view,233821,
1433173488486,346977,view,446488,
1433172971117,837123,view,281276,
1433173639657,460596,view,180451,
1433175077026,1079679,view,391089,
1433174527662,1329826,view,292124,
1433175580850,1102387,view,103711,
1433174243140,425170,view,357762,
1433176093475,1239395,view,335378,
1433175400800,189384,view,433397,
1433172522055,925184,view,170936,
1433174649678,1106877,view,367956,
1433174972143,521813,view,29100,
1433176046408,343153,view,262159,
1433176259957,693054,view,138930,
1433174953424,273406,view,124065,
1433174653848,273406,view,161772,
1433176769632,1053264,view,300075,
1433176742537,584718,view,35156,
1433175001748,979582,view,435705,
1433176314071,207187,view,119639,
1433175697401,274726,view,21163,
1433176053140,343153,view,37845,
1433174785227,1385214,view,70816,
1433175514530,1267107,view,34862,
1433173919983,92468,view,30024,
1433172712461,344051,view,66389,
1433172171994,826219,view,361844,
1433174247277,41502,view,398673,
1433176776590,113397,view,287356,
1433172246433,1155399,view,286739,
1433144835053,2610,view,159856,
1433144796173,177687,view,413518,
1433138724461,205491,view,419567,
1433138768681,620706,view,248564,
1433139377447,1295809,view,374091,
1433154534759,684451,view,238035,
1433139378412,225371,view,94326,
1433156089626,527500,view,240262,
1433141232171,421362,view,132486,
1433161953205,400325,view,436781,
1433162783288,862561,view,126044,
1433146744743,20705,view,334273,
1433146778557,96851,view,329407,
1433139385244,516976,view,257138,
1433146822353,562767,view,363040,
1433138718897,1252797,view,402257,
1433146854427,592787,view,373514,
1433146856563,1075857,view,204421,
1433161793576,493871,view,360380,
1433161792788,99830,view,224700,
1433144639390,828526,view,187907,
1433146878608,1322362,view,75289,
1433146634309,197339,view,146051,
1433139278262,37936,view,374633,
1433162821792,100058,view,447434,
1433156270459,17768,view,108486,
1433144579184,306497,view,136387,
1433139402268,483653,view,146855,
1433161971955,307542,view,15153,
1433139403447,346737,view,68954,
1433144516806,1038881,view,448972,
1433154339329,764538,view,118318,
1433147003660,592787,view,337772,
1433154326917,192491,view,436728,
1433160455418,1354366,addtocart,259913,
1433144469617,1390745,view,391871,
1433140147960,66536,view,382397,
1433139363908,298867,view,235001,
1433154294747,621972,view,216025,
1433147098047,751472,view,371357,
1433147106867,729073,view,413639,
1433139975861,1014119,view,94230,
1433154640003,1124192,view,252031,
1433140505982,495104,view,377575,
1433161395389,307542,view,20740,
1433147132040,1181591,view,432202,
1433161992188,797730,view,378045,
1433145895910,1111874,view,225056,
1433144361445,1033294,view,271422,
1433147156975,311205,view,47174,
1433154259215,451022,view,74060,
1433140527830,847668,view,256473,
1433147206945,333498,view,444090,
1433144277609,1390745,view,391871,
1433160841917,624593,view,437293,
1433140222223,96960,view,53905,
1433139221992,876664,view,465276,
1433162434950,673857,view,260579,
1433162013248,797730,view,156985,
1433156645438,307542,view,237918,
1433160941174,868976,view,333095,
1433144141042,315760,view,231656,
1433144120916,75951,view,139321,
1433141252649,1260346,view,389135,
1433140530127,329584,view,256053,
1433144091275,1234426,view,245818,
1433154710156,183186,view,123092,
1433147467703,977003,view,276869,
1433154039104,917835,view,338208,
1433161230819,603995,view,237899,
1433147505839,538433,view,379254,
1433162026831,715620,view,373138,
1433144039613,829445,view,325772,
1433154001008,1166562,addtocart,103311,
1433162380111,541509,view,462411,
1433140557145,1123518,view,239202,
1433139468705,1373843,view,235062,
1433147570658,794198,view,98021,
1433161745114,587106,view,75822,
1433139474369,335055,view,454419,
1433147668301,1151837,view,412108,
1433143916437,211633,view,206361,
1433162042962,555011,view,161099,
1433162044548,797730,view,21902,
1433139997576,798839,view,398735,
1433139283364,365887,view,61972,
1433143840275,680504,view,188171,
1433139494781,292212,view,177506,
1433139229785,456797,view,371445,
1433143795470,393265,addtocart,276937,
1433141064324,931705,view,295281,
1433139500559,1373843,view,320275,
1433143722513,1011053,view,98230,
1433141266782,657300,view,87166,
1433139117125,1332091,view,297047,
1433157114673,141071,view,362375,
1433162838418,496784,view,392049,
1433162431017,1378194,view,230841,
1433143654902,144478,view,127123,
1433143635528,1334361,view,74455,
1433139872612,532387,view,377193,
1433148105906,1118006,view,305883,
1433139523449,506281,view,96378,
1433154796233,183186,view,276704,
1433141028068,847668,view,256473,
1433148177596,580290,view,308334,
1433139530688,1373843,view,386743,
1433148224671,580290,view,241555,
1433148230538,311205,view,79444,
1433139099601,201550,view,175332,
1433140461493,1288699,view,298190,
1433146366548,517720,view,173674,
1433138847071,1235142,view,84731,
1433143445581,393265,addtocart,109776,
1433143438891,57269,view,16080,
1433141411319,1102875,view,191803,
1433162363469,541509,view,215764,
1433160424158,694351,view,293159,
1433141281295,1240838,view,456589,
1433148403157,311205,view,437490,
1433155155909,410817,view,4807,
1433161441937,405288,view,325852,
1433141642759,893034,view,195453,
1433153326063,51000,view,308967,
1433153290808,407817,view,380592,
1433148622221,580290,view,448070,
1433140972212,592787,view,339411,
1433148679708,107298,view,401939,
1433143220222,91786,view,25549,
1433161000769,307542,view,20740,
1433148802496,1254572,view,364888,
1433143168495,78096,view,365014,
1433143151569,393265,addtocart,298860,
1433148877473,375681,view,302051,
1433143146311,1058455,view,27216,
1433153101809,758753,view,160913,
1433143141088,152540,view,413116,
1433143136088,393265,addtocart,435184,
1433143133321,412954,view,306739,
1433143123588,658548,view,373384,
1433157773459,1292307,view,40426,
1433143111139,424036,view,399031,
1433140135569,45354,view,277229,
1433140439744,1207448,view,203090,
1433153052893,159835,view,57181,
1433153051183,1215529,view,104720,
1433153050633,1033635,view,140265,
1433143078326,563755,addtocart,389814,
1433141683627,159263,view,182642,
1433139054554,757268,view,235438,
1433157874708,1175771,view,23275,
1433149153810,137,view,383819,
1433142990343,393265,view,201157,
1433157898198,487921,view,13686,
1433145402188,880540,view,23749,
1433142975061,899237,view,370653,
1433157912108,139401,view,21886,
1433139318691,1180458,view,161384,
1433142961844,393265,addtocart,214820,
1433140912501,994135,view,132399,
1433157932894,36971,view,394391,
1433152886273,498649,view,260954,
1433161653955,99830,view,219821,
1433139932976,984770,view,104537,
1433142923782,1007944,view,194557,
1433142922598,214308,view,309919,
1433152823745,1171743,view,395845,
1433139316281,876664,view,267050,
1433138617467,876508,view,404235,
1433142896782,845092,view,339812,
1433159711054,826010,transaction,138356,16490.0
1433142871676,157419,addtocart,100367,
1433139636984,851691,view,191253,
1433140543963,25560,view,219882,
1433155007221,183186,view,130776,
1433146134593,464205,view,62508,
1433138613441,743835,view,340825,
1433162568304,862561,view,126044,
1433142823396,412954,view,387341,
1433149622520,289430,view,308057,
1433149642520,1360286,view,320620,
1433146126351,894263,view,31954,
1433159247974,1282863,view,279623,
1433162507262,673857,view,410582,
1433152702483,488661,view,347247,
1433155487673,1205266,view,424515,
1433142753401,922128,view,48704,
1433152661739,488661,view,354982,
1433158162532,1246679,view,408741,
1433162193123,99830,view,345395,
1433140419031,788184,view,302696,
1433158165456,1320882,view,22217,
1433141365413,969021,view,393575,
1433140177367,1012089,view,346139,
1433139308622,209404,view,52254,
1433152619408,653586,view,296217,
1433139667363,1297456,view,67529,
1433161617966,677717,view,386947,
1433160169137,251002,view,347247,
1433142675533,311205,view,47174,
1433139306677,1133224,view,8651,
1433140846841,580290,view,241555,
1433150143871,146348,view,453150,
1433141376973,532909,view,226899,
1433139293827,743010,view,99612,
1433145583634,594326,view,121413,
1433159631263,1305393,view,84160,
1433158373231,175244,view,396168,
1433139693529,483653,view,128542,
1433140286345,538433,view,379254,
1433140065307,592204,view,335584,
1433159176215,1117506,view,129624,
1433152389421,758753,view,223042,
1433142502147,157419,view,457539,
1433140819015,278305,view,145144,
1433142496801,1112124,view,248616,
1433139701940,1292795,view,89125,
1433152372252,1289335,view,141157,
1433152336936,1399927,view,161729,
1433142439448,1263136,view,432503,
1433150610859,719073,view,322955,
1433139833249,48639,view,380971,
